name,author_title,review_text,review_rating,review_datetime_utc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Yuliana Retno Wulan Cahya,"Tempat sangat nyaman untuk anak²
Ada playground nya, tiket terjangkau
Menu di dalamnya relatif terjangkau dan nasi gorengnya bikin kangen 😍
Liburan yg akan datang akan berkunjung lagi insyallah ❤️",5,12/26/2023 14:11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,anggia murni,,5,12/26/2023 12:14:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Muhamad zainul Zainul,Tempat pengunjung nya ramai,5,12/25/2023 10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Bunda Dien,"Nuansa santai dan sejuk...
Music backsoundnya kok musik Sunda ya? 🤭",4,12/25/2023 08:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,cah puncel,,2,12/25/2023 00:55:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Oktava Eka Satrio,,5,12/19/2023 04:33:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,danang dwi laksana,Pesanan lama jadinya,2,12/10/2023 05:50:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Jejak Lensa,Tempat santui,4,12/06/2023 06:19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Sabila ID,,3,12/04/2023 11:28:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Jogo Kali DreamLine Trans,,4,11/26/2023 06:09:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Didien Bachti Asrori,,5,11/25/2023 10:00:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Sherly Anggraini,"Tempatnya nyaman, masuknya murah sekali, recomanded untuk wisata keluarga. Karyawan nya sangat ramah. Minusnya hanya jenis makanannya yang kurang beragam. Misal ditambah menu yang familiar seperti krupuk pecel atau es degan pasti lebih mantap. apalagi kalau ada menu ikan2 bakar. tambah mantap jaya 😍😍😍😍",5,11/21/2023 12:09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,sis wati,"Tempatnya sejuk, banyak permainan untuk anak2...tempat untuk bersantai para pendamping anak2 yg bermain jumlahnya cukup...makanan nya enak",5,11/19/2023 06:36:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Nayabilla hisyam,Tempat yang bagus dan nyaman anak2 pasti suka sama tempat ini... Karena banyak tempat untuk bermain,5,11/15/2023 00:23:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Nda,"Makanannya terlalu mahal dan saya waktu itu memesan nasi goreng , nasinya seperti sudah tidak layak makan dan nasi gorengnya terlalu polos , popmie nya terlalu mahal , kolam renang anak ada hewan yang menjijikkan , kentang gorengnya mentah dan pelayanannya tidak ramah apa lagi masuknya mahal dan parkirnya terlalu mahal padahal cuma parkir sebenta",1,10/25/2023 05:49:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Jaysen Millen,,5,10/22/2023 04:52:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,André Varwijk,,4,10/15/2023 08:11:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,sandi simontika,Ada no. Wa yg bs dihubungi gak kk,4,10/14/2023 05:23:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Dhiam Permana,Oke,5,10/11/2023 15:27:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,FATTA AKBAR,enjoy banget,5,10/10/2023 00:35:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Musashi Kusumo,,5,10/08/2023 14:46:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,bima ardiansyah,,5,10/01/2023 09:31:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Bekti Prastio,"Nyaman, bersih, murah. Asik buat nyantai",5,10/01/2023 06:36:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,PED.3_M. SYAFI',,5,09/29/2023 09:50:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Dikita Astrianti,Rapat biar kayak pejabat 😎,5,09/28/2023 12:16:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,elva kidz,,5,09/20/2023 20:39:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Muhammad Junsa,,5,09/11/2023 11:04:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Siti Nur Hidayah,,4,08/30/2023 06:45:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Hardhika Suryantoro,Bagus sekali,5,08/17/2023 06:01:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Stiani Story,,5,08/13/2023 09:02:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Yudi Syams,,3,08/12/2023 10:20:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Mochammad Supiyan,,3,07/20/2023 22:35:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,didik purwanto,Nyaman,5,07/20/2023 14:38:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Ahmad Zamzuri,,4,07/20/2023 09:12:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Eva Sari,,3,07/18/2023 10:49:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Riboet Dahana,,4,07/17/2023 12:21:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Onefc,,5,07/16/2023 03:03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,ninik kartiningsih,,3,07/15/2023 06:02:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,The Indrabayu,,5,07/10/2023 11:40:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,PESONA JAYA PRODUCTION,,5,07/08/2023 12:12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Jarwanto Bakar,,5,07/02/2023 12:53:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Mas Lukhan,,5,06/29/2023 05:28:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Dian Malsha,,5,06/26/2023 13:03:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Bengkel las gj.susuca,,4,06/25/2023 04:10:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Vicky Setiawan,Tempatnya bersih..,4,06/21/2023 02:51:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Croffle SEHATI,"Tiketnya itu lho Murmer banget...
Padahal weekend
Anak² 5ribu per orang
Dewasa 10ribu perorang..
Makanannya enak , harga standar",5,06/20/2023 14:51:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Hanik Najwa,,1,06/18/2023 09:51:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Skematika Design jayasindo,"Tempatnya bagus dan bersih, ada kolam renangnya.. hTMnya juga ekonomis..",5,06/18/2023 07:07:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Amar Denino,,4,06/15/2023 22:39:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Bulat Mami,"Menarik,",5,06/15/2023 20:24:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Zeo Farm,Sayang tempat kurNg  luas,5,06/15/2023 06:53:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Septa Erwida,Ramah2,5,06/14/2023 07:36:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Hesti Trisnawati,"Tempat wisata keluarga yg nyaman dan unik. Rasa Bali, view dan ornament yg menghiasi nya. Kalo bawa anak anak pasti happy disini Krn Playground nya bagus, bersih dan kolam renang anak juga ada. Tiket murah, makanan variatif dan terjangkau",5,06/09/2023 04:09:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Amzi azmI,"Tempatnya sebenarnya gak luas tapi cukup bagus lah, ad kolam renang tempat bermain, klo untuk Playground bayar lagi 10.000, kamar mandi juga bersih terawat semua pokok",4,06/06/2023 17:38:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Trisno Widodo,,5,06/05/2023 12:11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Rizky Apriliyani,"Wisata edukasi untuk keluarga, sangat enak dan nyaman tempat nya",5,06/04/2023 01:22:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Maulfi Nazir,,5,06/03/2023 10:21:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,pendi harjanto,,5,06/03/2023 07:37:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Nona Nano-Nano,Petugas parkir ceroboh dalam mengarahkan.. mobil nyrempet Sampek penyok dan tidak mau tanggung jawab.. Kapok kesana karna tukang parkirnya,1,06/03/2023 05:43:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,wandi,jooss,5,06/03/2023 04:57:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,juni rianti,,5,05/27/2023 11:54:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Binti Nurjanah,,5,05/27/2023 06:39:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,SEPUR Media,"Tempat yg nyaman untuk keluarga. Saran kunjungan pada hari kerja, gak rame n lebih nyaman.",4,05/27/2023 00:46:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,umi ch.,"Tempatnya simple, nyaman n asyik buat liburan keluarga",5,05/25/2023 05:48:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Terry Dwiar,,5,05/22/2023 04:42:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,joko suceno,Artistik,5,05/21/2023 14:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Eka Kris,,4,05/19/2023 07:21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,M. Santani Channel,Tempatnya bersih dan sejuk,4,05/19/2023 01:54:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,imam mukhlas,Serasa di Bali ...,5,05/14/2023 06:49:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Warsito Warsito,"Tempat Rekreasi bersama keluarga, ada kolam renang untuk usia balita sd Dewasa.
Kebetulan berkunjung pas sore hari (Sabtu) pengunjung tidak terlalu padat.
Tersedia Mushola

Tersedia menu softdrink,",5,05/14/2023 03:05:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Mas Ferman,Lumayan untuk refresing keluarga kecil,4,05/08/2023 11:40:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Syamputraihsan Ahmad,Tempat nongkrong yg lumayan asyik nuansa bali. Cocok bawa anak anak untuk berenang.,4,05/06/2023 07:25:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Hilmy Yashar,"Dari bagian depan cocok untuk yg hobi berswafoto terlebih yg suka nuansa ke bali-balian. Dibagian dalam tersedia kolam renang dan area play ground/area bermain untuk anak yg cukup luas.
Sayangnya saat berkunjung waktu sore hari sempat menemui adanya tikus diarea dekat kolam. Dan coba berkunjung lagi saat hari libur sulit untuk mendapatkan parkir mobil. Penuh dan mengular sampai dibahu jalan.",3,05/04/2023 17:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Nira Lailia,,3,05/04/2023 08:32:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Ainin Wahyu Handaya,"Worth it sih wahananya , but bagian kantin lama bgt . Wkwk , kalo emang lama dan antrian panjang bisa mungkin kasirnya bilang estimasi wktu biar kita yg order juga lebih sans .
Pas ditanyain kek marah2 mbak2nya . Wkwk",2,05/01/2023 06:18:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Yusuf Salasa Musyahida,"Suasana waktu datang berasa nuansa Bali, bangunan seperti bentuk Pura-Hindu-Bali. Rameeee banget pas libur lebaran, waktu masuk (datang) agak pagian masih lumayan sepi, giliran satu sampai dua jam di sini langsung rameeee banget! Banyak wahana bermain buat anak-anak, tapi baiknya diperluas lagi kolamnya, karena penuh kalau pas hari libur seperti ini, semoga bisa dipertimbangkan pihak manajemen",4,05/01/2023 03:58:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Mujiono Mujiono,,5,04/30/2023 12:39:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,novan trianggoro,"Nyaman buat bersantai dengan keluarga, makanan minuman enak, cukup disayangkan bagian tukang parkir kurangnya wawasan haluan parkir (asal-asalan)",4,04/30/2023 08:11:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,usef efendi,,5,04/26/2023 10:20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Muhammad Ma'sum Juniyanto,,5,04/23/2023 09:14:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,danang wicaksono,Artistic place for rilexs,5,04/21/2023 11:24:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,hadhy jhua,"Menarik, suasananya bagus",5,04/20/2023 13:22:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Via Umi Fadila,Lebih tepatnya rumah makan  yg dilengkapi playgroup sprt kolam koceh untuk anak. Untuk HTM masih terjangkau dan tempat parkir memadau,5,04/17/2023 02:41:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,NIBRAS HOUSE NGUNUT TULUNGAGUNG,Tempatnya nyaman,5,04/16/2023 01:21:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,sovi marifah,"Saya warga sekitar sangat merasa terganggu sampai jam 01.00 pagii, kegiatan pesta malam hari di PHD MALASAN sangat mengganggu sekali , sangat tidak manusiawi mengingat sudah diatas jam 9 malam seharusnya segala jenis soundsistem dan musik"" SANGAT KERAS seharusnya di matikan . BAHKAN SAMPAI JAM 1 PAGI SEDANGKAN INI DI BULAN RAMADHAN YANG BANYAK ORANG INGIN BERISTRAHAT DENGAN TENANG !!!
SAYA DAN MASYARAKAT BENAR"" SANGAT KECEWA DAN SAKIT HATI",1,04/15/2023 06:10:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Faza Mutholib,,5,04/14/2023 02:44:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Be Bi Boy,"Tempatnya bagus...enak buat wisata keluarga...
Mungkin kedepannya bisa diperluas...
Kekurangannya cuma parkirannya kurang luas, sehingga banyak yang parkir di pinggir jalan...",5,04/05/2023 05:15:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Prisma Ayu Novitasari,Menarik,5,03/24/2023 04:36:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,supomo basuki,,2,03/23/2023 21:03:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Ary,,5,03/21/2023 17:05:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Nouna Fa,"Tempatnya bagus banget harga juga murah week end dewasa 10.000, anak-anak 5ribu. Sudah bebas semua spot foto, permainan outdoor panjat tebing, jembatan dan prosotan, dan kolam renang sepuasnya. makanan juga ramah seeprti tempat wisata lain,  ada playground yang sangat luas dengan harga 10.000 aja. (Sayang banget, yg permainan outdoor sering dibuat duduk anak2 remaja cewek, dan anak saya sampai kena buli, dilarang lewat padahal itu area bermain, terus disuruh lewat prosotan tinggi yg samping, sampai sedikit jatuh. Untungnya gak p2, cuma kayak ketakutan. Tolong untuk pengelola khusus untuk tempat bermain disterilkan dari orang2 duduk. Kayak panjat tebing juga buat duduk. Jauh-jauh dari ponorogo, inginnya menikmati semua tempat. Dan setelah saya kasih tau mas2nya langsung ditegur.",4,03/19/2023 21:27:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Aisyah Imroatus Sholihah,,1,03/19/2023 13:40:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Santi Kusunarningsih,"Suka banget tempatnya vibes Bali, super bersih",5,03/19/2023 11:50:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,haidar s nugroho,"nyaman dan ramah untuk anak, menu2 lumayan pricey. tempat bersih, hieginis, parkir disedikan dengan layak. petugas ramah",4,03/18/2023 07:05:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Andrea Sinatra,"Tempat nyaman, makanan enak....viewny jelas mantab",4,03/09/2023 07:23:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,SHANDY DYNA N KHASANAH,,3,02/26/2023 04:01:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Olla Mocca,Jual beli hp/montor,1,02/25/2023 14:47:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,pakertapati studio,nyaman are bermain anak  bnyak,2,02/22/2023 12:44:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,ainun ghonimah,,5,02/20/2023 14:42:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Rag Gil's,,5,02/19/2023 06:42:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Ferdian Nasrudin,,2,02/18/2023 06:53:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Aufaa Andin Salsabila sulistomo,tempat rekreasi dan wisata yg patut diperhitungkan untuk dikunjungi,5,02/17/2023 07:04:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Silvia Agustina,,4,02/11/2023 23:54:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Tari Lestari,Tempatnya lega sejuk.......,3,02/11/2023 10:44:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Khoi M.wahyudi,Rekomend...co2k buat akhir pekan,5,02/07/2023 08:11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,iswadi AW,,5,02/05/2023 09:31:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,cemen rider,tempat bermain anak yang nyaman,3,02/05/2023 00:57:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Zona Merah,,4,02/01/2023 22:58:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Ike Chandra Novitasari,,5,02/01/2023 02:57:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Andhika Satria,Tempat yang nyaman untuk berdua sama pasangan ataupun dengan keluarga,5,01/31/2023 08:45:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Imam Ashari,,5,01/27/2023 09:33:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,hasanah,Sesak & safety nya kurang,3,01/24/2023 17:19:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,nurfadilla friska,,4,01/21/2023 22:28:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Dimas R.D.,"Cocok untuk ngajak anak kesini, cuma kolam renang nya kurang dalam untuk khusus dewasa.",5,01/21/2023 17:53:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Siti Khusnul,Bagus,5,01/20/2023 10:01:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,prasastimarmer 34,Tempatnya bagus dan cocok untuk segala usia,4,01/18/2023 04:12:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,HUSEINxNIESUH,Keren,5,01/18/2023 01:33:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Danpo,Tak sesuai expetasi tempatnya...mahal,1,01/16/2023 12:43:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD NUSANTARA (PHD EDUFARM) KAMPUNG BALI,Asri Wiwanti,,5,01/16/2023 08:46:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
