name,author_title,review_text,review_rating,review_datetime_utc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Anjar AO,"Pemandangannya bagus, padang rumputnya bagus jg dan luas. Cuma untuk temen2 yang pakek mobil mending pikir 10x lipat karena akses jalannya double track roda2 jadi untuk mobil super duper susah banget. Tiket murah meriah. Intinya akses roda4 susah dan menantang krn 10km melintasi gunung dengan track menanjak dan sempit.",5,01/05/2025 03:29:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Slamet Riyadi,,1,01/05/2025 00:38:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Rara Melati,,5,01/04/2025 01:58:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),About You,"Viewnya bagus, cm banyak banget sampah, batok2 kelapa berserakan dimana mana, bekas camping orng2 tepi pantai juga bnyak yg nggk dibersihkan.
Dari medannya kesini emang bener2 extreme guys, fyi jalanan dr trenggalek smpai kepantai mulus, cuma medannya memang beuhh, naik turunnya bener2 extreme, hati2 aja yg pake matic rem pasti cpet panas, istirahat yg cukup untuk motornya biar selamat smpai tujuan.",4,01/03/2025 12:42:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Didik Aringga,Pantainya indah asri tapi sayangnya gk boleh mandi di pantai,4,01/03/2025 03:58:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Heny Chenit,,5,01/02/2025 13:31:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Azi Saiful,Bagus,5,01/02/2025 11:00:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ananda Yunita,,5,01/02/2025 01:41:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ahmad Fani,"sangat family friendly.
sungai ada, pantai ada, sawah, gunung.
fasilitas sudah lengkap.",5,01/02/2025 00:10:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Aurilrobiqsetyawan_,enakk,5,01/01/2025 05:18:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Oz Channel,,4,12/30/2024 04:55:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Eri Figo,,5,12/30/2024 01:41:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),adi pamungkas,,5,12/29/2024 01:53:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Minarsih,,5,12/28/2024 14:42:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),andi heryono,"Pantai Kebo atau ngulung wetan, karena ada beberapa ekor kerbau berada disana. Pantai berpasir coklat yg lembut, dengan ombak yg cukup besar, karena berhadapan langsung dengan laut selatan, disampingnya ada muara sungai yg berdampingan dengan padang rumput, suasana asri dan tenang.
Bila camping sebaiknya pilih yg dibawah pepohonan, karena untuk yang dipadang rumput bilamana musim pancaroba angin nya sangat kuat, khawatir tendanya diterbangkan angin.
Toilet ada 3 buah, cukup bersih, airnya hampir salalu tersedia.
Warung juga ada beberapa yg buka terus, sehingga ngak perlu khawatir dengan perbekalan dan keamanan.
Tempat parkir sangat luas
Jalan masuk cukup extreme tanjakannya, cuma untuk 1 mobil, jadi harus gantian, jalannya juga cukup bagus, cor beton, paving dgn sedikit makadam. Sebaiknya pakai motor atau mobil yg sehat.
Tiket masuk & parkir murah, 1 orang 5rb, parkir mobil 10rb",5,12/28/2024 02:58:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),m choirul anam,"Pemandangan bagus dan masih asri, untuk akses jalan, rasakan sensasinya",4,12/27/2024 06:44:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Irfan prtmgmlcm,,5,12/26/2024 09:53:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Rahma Nursyaifia,,5,12/25/2024 17:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Mukhammad Mahmudi,,5,12/25/2024 03:36:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ibra Desi,"tempatnya keren, semoga pas kalian kesini cuacanya mendukung deh 🥲👏",5,12/24/2024 15:40:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Rendy Ndoloxs,,5,12/19/2024 12:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Lailatus Sholikhah,"Pantai dg view yg subhanallah luar biasa indah..😍
Warung ada harga terjangkau..
Toilet dan musholla jg ada..
Tempat asri..
Cuma medannya aja yg bikin dag dig dug..🙈
Baleno 96 Alhamdulillah masih bisa naik... 😁",5,12/18/2024 02:47:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Marfudien 93,,5,12/15/2024 11:29:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Reges Fam,,5,12/14/2024 23:30:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),M Fajar Aflah,Viewnya paling cantik,5,12/13/2024 12:57:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Arya Trans,,4,12/05/2024 11:24:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Rizal Affandi,"Tempatnya bagus cuman akses jalannya agak kurang nyaman, toilet umumnya juga kurang berfungsi dengan baik",5,12/05/2024 10:52:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),10Febri nurafif,"Banyak sampah,indah",3,12/04/2024 03:12:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),FAIS aje,"Pantai Nuansa Alam, Hijau syahdu, Cuman Akses agak susah kalau berpapasan dengan pengendara lain",5,12/03/2024 07:38:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Fathur Channel,"Fyi kalau mau enak jalan nya rute karangan - dongko - panggul jalan nya lebar aspal tpi agak jauh .. mobil roda empat bisa lewat aman mobil kecil juga bisa sedan bisa ..
Untuk pantai nya lumayan tp kurang terawat aja
Kamar mandi toilet ada .. bersih
Untuk tiket bayar parkir aja untuk motor 2000 untuk mobil 5000 ..
Saran aja kalau kesana bawa motor manual lbih aman ..
Dan cek rem2nya hrus motor sehat sekian terima kasih",5,11/25/2024 11:36:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Raflesia Gemstone,,5,11/24/2024 08:41:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ahmad Ramadhani,,5,11/21/2024 17:32:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Fakhri Rabani,,5,11/20/2024 16:41:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Irfan Raditya,Menurut saya tidak recomend aksess sangat sulit dan sangat-sangat extreme. Kalo belum mahir mengemudi dan kendaraan tidak fitt jangan kesini.,1,11/18/2024 23:48:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sunaryo Naryo,,5,11/18/2024 14:28:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Irsyd_ fql,"Jalan istiwir,datang pas hujan beuhh...saran via panggul saja,jgn kampak/prigi serasa bromo kalo lewat situ",5,11/18/2024 07:40:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Rengga Gilang,👍👍,5,11/17/2024 04:14:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Adib Andriansyah,,5,11/16/2024 11:02:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Dani Daryadi,,5,11/15/2024 13:06:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sayyidah Arifah,,5,11/15/2024 09:05:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),rahmat aleksander,"Sepi ke sini karena weekday, bagi rakyat trenggalek sepertinya jalur biasa aja, tapi bagi orang kota akan kesulitan meski naik motor ke sini. Naik mobil lebih menantang lagi. Kebersihan kurang terawat, jalan akses banyak cor, masih ada makadam.",5,11/15/2024 06:44:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Erlangga Yoga Saputra,Suasananya wahh🤩,5,11/11/2024 11:51:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Eryka Firdiana,,4,11/11/2024 06:44:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Alfaruq Rahmatullah,,4,11/08/2024 14:33:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ivan Bagus,,5,11/08/2024 00:19:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),TOMBLOK METAL,Tempat indah dan nyaman,5,11/07/2024 22:25:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),DIVAN X GANZ,,5,11/05/2024 04:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ibrahim movick,,5,11/03/2024 04:39:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),cahya putra_888,,5,11/02/2024 12:45:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Farid Nabawi,,5,10/31/2024 07:31:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Miftaku Rohmah,gk sesuai,1,10/30/2024 06:59:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),prasetyo ade nugroho,,5,10/29/2024 18:08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Kristina Dameria,"Akses lumayan agak sulit kalau bawa kendaraan roda empat tapi bisa.
Sesuai dengan nama nya memang banyak kerbau pas menuju bibir pantai nya.
Karena sebelum ke bibir pantai ada hamparang pada rumput yang lumayan luas.
Kalau pantai nya biasa aja, pasir nya juga berwarna coklat ya.
Tapi perjalanan menuju bibir pantai nya di suguhi pemandangan hamparan rumput hijau, pohon kelapa dan kerbau kerbau jadi bagusan view sebelum ke pantai nya.
Parkiran sangat aman sekali, luas untuk kendaraan roda empat ataupun roda dua.
Ketika berkunjung tidak ada tiket masuk.
Tersedia toilet dan warung juga jadi aman ya bisa jajan ataupun menikmati deburan ombak sambil ngopi ngopi.",3,10/29/2024 12:21:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),arif wahyu irawan,Beautipul place,5,10/29/2024 11:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ahmad Madiun,,5,10/29/2024 00:39:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Felixxeeu,,5,10/28/2024 13:21:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Achmad Ariezki,"Kalau kesini bawa mobil, harus dengan supir yang berpengalaman dimedan menanjak dan jalan sempit",5,10/26/2024 11:50:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sandy Ardillah,,5,10/24/2024 14:32:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),puma wiranata,"Pantainya bagus, akses kesana lumayan sulit. Kalau bisa kendaraan harus dalam kondisi yang baik. Mobil bisa masuk tapi ketika mau sampai lokasi hanya bisa 1 mobil.",5,10/22/2024 12:00:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ahmad Dimas Dliya'urrohman,,5,10/18/2024 10:15:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),W2B,"Jalannya bikin stress. Hati-hati aja klo naik mobil, gk bisa papasan, jalan setapak. Tempatnya indah. Spot camping enak. Saran aja lebih baik dibikin beberapa aturan, masak jam 1 malam ada rombongan pake sound kenceng, ganggu orang aja. Kampungan gk punya adab. Mau tidur malah terpaksa bongkar tenda lagi ganti spot.",4,10/16/2024 07:37:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sultan Nation Club,indah bngt pemandangannya,5,10/15/2024 05:50:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Azizan Rohman,Bagus cantik,5,10/14/2024 23:53:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),El Saddam,Mantap,5,10/14/2024 13:00:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Gold Din,,1,10/14/2024 05:21:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),zuhri “Gaplek” didin,,5,10/13/2024 18:12:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Prayogi Wardhana,,5,10/12/2024 11:22:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Dewa Gamma,,5,10/12/2024 08:04:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),ju Nanda,"🛵- kondisi jalan Bagus, kalo dari arah panggul jalan sudah oke, masuk ke area kampung jalan full cor block mantap
⛔️ medan termasuk extream, pastikan kendaraan anda sehat terutama kondisi rem
🅿️ area parkir luas
🚾 toilet ada 2 lokasi cukup bersih
🕌 mushola kecil ada
🍲 beberapa warung di sekitar pantai buka 24 jam
⛺️ ada persewaan alat camp di warung pintu masuk tempat retribusi
- pemandangan juara, sungai bertemu sawah dan laut, di tambah padang rumput dan kebo
- kalian bisa bikin tenda di padang rumput tepi sungai tapi ga boleh bikin api unggun baru (bikin di bekas yg sudah ada)
-kebersihan cukup oke
- saya sarankan datang di weekday biar ga terlalu ramai bisa pilih spot buat camp",5,10/11/2024 14:58:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ayesha Fazilatunnisa Prasetyo,"Pemandangannya bagus, cantik, ada view pantai, bukit, hamparan hijau termasuk kebo, beberapa bagian bersih, namun saat berkunjung September lalu belum terpenuhi fasilitas airnya di beberapa toilet atau kran mushola, mungkin perlu ditingkatkan kebersihannya di mushola juga, suka pol sama view nya",5,10/10/2024 08:04:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Nova Setya,,5,10/10/2024 00:27:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Riki Efendi,Yang mobilan siapin mental aja,5,10/09/2024 13:25:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),mas yudha,,5,10/09/2024 10:51:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),gunawan wibisono,"Area camping kurang terawat dan tidak ada pemandu wisata sejarah, pengunjung hanya menikmati alam saja",4,10/09/2024 03:28:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Oriza Yogiswara,,5,10/07/2024 18:03:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),alfaro Putra,bagus,2,10/05/2024 15:10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Nur Rohman Ardiansyah,,5,10/02/2024 10:14:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Naila Rahmania,,4,10/02/2024 05:45:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),febrian brian,,5,09/30/2024 07:47:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Srfdn A,,5,09/30/2024 04:41:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Erhan Rizkynd,,1,09/29/2024 12:20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Eko Prasetiyo,"Indah sekali dan alami.. apa lg makan minumanya murah meriah... Free htm cuma bayar parkir aja 2 rb

Semoga jalan masuknya segera di perbaiki agar banyak wisatawan yang datang...

PANTAI KEBO
Trenggalek",5,09/28/2024 22:51:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Agus Budiono,,5,09/28/2024 16:34:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),MUHAMMAD ADITYA,"Pantainya bagus ,cuman kurang pengelolaan tempat sampah",5,09/28/2024 04:59:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Agung Dwi,Lokasi nya masih alami,5,09/26/2024 23:39:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),muhammad farizky,,5,09/25/2024 17:19:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Fatika Nur Aiza,"Kesana pas kkn diajak sama warlok, pantainyaa bagus banget tapi tida dengan jalannya, apalagi jalan masuk dipantainya super kecil dan nukik, hati hati aja kalo mau kesanaa",4,09/25/2024 10:22:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Njo Travelling,"Jalur Pantai Kebo dari Trenggalek selatan menanjak dan menikung, jalannya sudah cor beton dan sebagian aspal..

Untuk lagunanya bagus dan hijau, namun sayangnya banyak berserakan sampah di area inti bawah pohon kelapa dan dekat kandang kebo.. ya maklum namanya juga pantai kebo..

Tapi sangat disayangkan, di area pantai dijumpai Kotoran manusia dan beberapa sampah bawaan dan atau sampah para orang camping..

All in apik wes..
Bisa buat camping, MCK tersedia, Listrik Tersedia, Pemandangan Apik..

#kalo kesana pastikan armada anda prima.. dan skill driver harus yg josss",5,09/24/2024 22:30:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Agness Yessy,,5,09/23/2024 18:51:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Adi Kurniawan,,2,09/22/2024 07:15:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sadam Kurdi,Banyak cerita walau jalan rumit,4,09/21/2024 08:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Tony Kusno,,3,09/21/2024 04:45:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),ali kenthouer,View ny indah polllll,5,09/20/2024 14:48:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Reyhan Vivaldi,"Best for camping. Kalo weekdays sepiii, berasa private beach. Banyak lahan hijau & perbukitan, udara jadi sejuk. Ada toilet & mushola, tapi ga ada listrik & lampu, malam gelap diterangi cahaya bulan, super natural..

connect with me on instagram @reyhanvivaldi",5,09/20/2024 05:43:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Trio Wicaksana,,5,09/19/2024 23:19:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Josan Aly,orang-orangnya ramah kepada pengunjung,4,09/17/2024 09:55:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Muhammad Alwi Ridho,,5,09/17/2024 07:40:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Putra Setiawan,mantap poko nya ini tempatt,4,09/16/2024 10:13:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Erwan Handoko,,5,09/16/2024 04:26:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Naufal sakha'a,,5,09/13/2024 02:58:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),andreas wasis,Pegunungan yang indah,5,09/08/2024 10:51:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Syamsul Huda,,5,09/06/2024 13:15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Edy Susanto,"Jln terlalu extrim,, tanjaan n turunan gak ada habis2nya",5,09/04/2024 05:42:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Neni Nurulaeni,tempat yang bagus,5,08/30/2024 12:55:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Heri Kusnowo,,1,08/27/2024 06:01:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),WelyanM.R,,5,08/27/2024 00:17:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Atlan Tis,Baru kemarin ke situ sepi asri alami,4,08/21/2024 07:26:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Siti Ruqoiyyah,,5,08/17/2024 17:05:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Andri Gusti,Awesome lah,5,08/12/2024 03:36:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),YCKR,view pantai b aja tapi kalo buat ngecamp bolehlahh,4,08/11/2024 13:06:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Intan Siti Nur Hajah,,5,08/06/2024 13:54:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Ahsan 04,,5,08/04/2024 12:09:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Very Verman Syah,,5,08/03/2024 17:46:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Oktavia Dwi,"pertama kali kesini, kerenn, mantap. kalau dari pantai soge -+ 1 jam perjalanan ke arah timur, jalannya cukup bagus.. tetapi saat mendekati pantainya cukup menguji adrenalin, mengingat lebar jalan -+ 2meter & pinggir jalan langsung jurang. warung2 dipantai banyak menyediakaan aneka minum & makan, dan harga pun sangat2 terjangkau, toilet ada 4 pintu, oiya untuk mushola belum ada.
pantai kebo ini cocok untuk yang suka ngecamp, disana juga terdapat sumber air dari sungai yang jernih bertemu dengan air laut langsung,, segerrr polll. dan uniknya terdapat kandang kerbau disana -+ ada 4 kandang (mungkin dari situ kenapa dinamai pantai kebo😁) yang belum pernah kesini monggo... rekomendasi🔥",5,07/30/2024 06:56:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Aris Df,"salah satu pantai yang masih asri, belum terjamah manusia2 nakal,
akses jalan 2x lebih berbahaya dari pada jalur cangar pacet, jalur yang saya lalui via Munjungan

SARAN
bagi yang bawa mobil, ajaklah driver yang sudah berpengalaman naik turun gunung, ini tolong diperhatikan terimakasih.",5,07/29/2024 04:23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Jago Etawa farm,,5,07/29/2024 00:06:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Tsaqib channel,"Usaha tidak akan mengkhianati hasil, beratnya rute sebanding dengan pemandangan yang didapat, pastikan kondisi kendaraan anda fit",5,07/25/2024 07:03:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),ANBoyz11,,5,07/24/2024 12:24:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Andreas,"Cocok buat yg tujuannya ngecamp,, tempat.nya enak,bersih,warung ada,toilet adaa,,,",5,07/23/2024 13:23:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),im ulum,Tempat ini sangat cocok untuk menghilangkan penat disaat lagi pusing memikirkan pekerjaan,5,07/19/2024 22:16:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),khusnul khuluk,"Pantai kebo, keren bagus alamanya, pantainya bersih, ombaknya cukup besar,  toilet juga bersih,ada beberapa warung makan, untuk yg kesana pakai mobil hati-hati jalan menuju pantai cukup sempit dan banyak tanjakan extrem, tidak ada tiket masuk, hanya parkir saja mobil 5rb untuk mobil dan motor",5,07/16/2024 18:22:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Diky Aria Saputra,Pemandangan nya bagus cocok buat camping,4,07/16/2024 02:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Sialma Ku,,5,07/13/2024 12:10:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantai kerbau (kebo),Fitrah Fajar Panguripan,,5,07/12/2024 13:46:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
